Robots 10
-36.650252 12.017525 1.598203
-26.930036 20.505806 2.500000
-34.775316 35.840101 0.078633
-22.694701 3.203698 2.500000
33.996031 -3.951541 2.950819
19.850114 5.106471 2.500000
36.130604 10.163457 -1.583685
7.734756 3.630905 2.500000
30.526837 -36.514183 3.185098
13.004935 -27.857686 2.500000
35.280403 -12.085431 3.165937
-0.881917 -37.031912 2.500000
6.356972 36.481719 3.094478
-4.474571 18.209081 2.500000
4.089152 20.856730 1.318066
28.609853 36.813455 2.500000
-32.340967 -28.109844 -0.149884
-11.676727 -6.052735 2.500000
-12.403640 -22.654305 3.025969
-36.227629 -12.210639 2.500000
