Robots 10
-36.056725 11.664668 1.598268
-26.367353 20.128730 2.500000
-35.211779 36.109641 -0.119766
-22.404877 3.661380 2.500000
34.031212 -4.253364 3.190915
19.176464 5.610286 2.500000
36.500230 9.334205 -1.530525
8.395588 3.218660 2.500000
31.186260 -35.787715 2.855807
13.908265 -27.195980 2.500000
35.812253 -12.071731 3.079745
-1.265581 -35.927000 2.500000
6.360864 36.521896 3.145488
-4.097834 17.393532 2.500000
3.970513 21.192137 1.524398
28.290219 36.933216 2.500000
-31.304597 -27.991061 -0.109834
-11.494492 -6.500080 2.500000
-12.049392 -22.184308 3.011942
-35.709425 -12.725410 2.500000
