Robots 10
-36.227773 11.746795 1.567528
-26.813563 21.117112 2.500000
-35.509706 36.248360 0.076511
-22.944460 3.159115 2.500000
34.066150 -4.021266 2.910611
18.702286 4.276973 2.500000
36.562603 8.922264 -1.547790
7.711726 3.953818 2.500000
31.244994 -36.141163 2.938599
14.318650 -28.766514 2.500000
35.075719 -11.669798 3.117845
-0.956537 -36.028741 2.500000
6.087348 36.620518 3.129455
-4.001001 18.242136 2.500000
3.490922 20.755859 1.645765
27.920387 35.941213 2.500000
-30.997132 -28.094472 0.060920
-11.444112 -6.720108 2.500000
-12.704966 -21.953522 3.104462
-35.233373 -12.558396 2.500000
