Robots 10
-36.625459 11.161141 1.511181
-27.539702 19.983172 2.500000
-35.586200 35.354667 -0.012095
-23.177043 4.210629 2.500000
33.673474 -3.699330 2.932243
19.495689 5.390539 2.500000
36.450025 10.466484 -1.592999
8.686351 3.284565 2.500000
31.733441 -36.155754 2.909912
14.505212 -27.610590 2.500000
35.328293 -11.978882 2.966054
0.357487 -36.427783 2.500000
6.311475 36.490047 3.043399
-4.423504 18.530563 2.500000
3.792207 21.133810 1.563485
28.640575 36.486011 2.500000
-31.243250 -28.219179 -0.084755
-11.236017 -7.750710 2.500000
-12.600668 -21.712022 2.852650
-34.618019 -11.997894 2.500000
