Robots 10
-36.050848 11.315473 1.529555
-26.087490 20.329349 2.500000
-35.628285 35.652776 -0.053375
-22.161810 3.507117 2.500000
34.267555 -3.811820 2.828526
19.112340 4.322439 2.500000
36.499099 9.901767 -1.573731
7.101239 3.396469 2.500000
30.821048 -36.212400 3.101864
13.099181 -28.122206 2.500000
35.359279 -12.334667 3.128293
-1.177645 -36.008423 2.500000
6.130171 36.408668 3.065901
-4.404001 17.832507 2.500000
4.155937 20.699660 1.533449
29.514017 36.111339 2.500000
-30.593882 -28.043656 0.037324
-11.976806 -6.469312 2.500000
-12.054045 -21.243287 3.085017
-35.456655 -12.782957 2.500000
