Robots 10
-36.273891 11.490652 1.690609
-25.936858 20.066423 2.500000
-34.855610 36.015126 0.105562
-23.124489 4.027048 2.500000
34.840019 -3.963348 3.173531
19.012548 5.150191 2.500000
36.169032 9.974650 -1.555711
8.079789 3.585612 2.500000
30.882868 -35.780558 3.134751
14.442032 -28.025043 2.500000
35.426301 -12.170536 3.175928
-0.950126 -36.480617 2.500000
6.215192 36.136909 3.167177
-3.652534 17.977482 2.500000
3.870298 21.056271 1.557443
28.016312 36.543002 2.500000
-30.680167 -27.813555 0.040855
-11.942667 -6.182121 2.500000
-11.728729 -22.979854 3.136965
-35.434689 -12.054227 2.500000
