Robots 10
-36.213984 10.554482 1.485977
-26.108815 20.946071 2.500000
-34.999601 35.685329 -0.017103
-23.605959 2.809777 2.500000
34.650419 -3.572064 3.151883
19.544328 4.917312 2.500000
36.471987 8.707951 -1.504300
8.168793 4.071322 2.500000
32.164122 -36.557528 3.168423
13.933678 -28.928221 2.500000
35.749058 -12.164169 3.130116
0.361117 -36.857239 2.500000
5.629822 36.397480 3.121238
-3.892217 18.944753 2.500000
4.127929 21.205315 1.371359
29.211445 35.752161 2.500000
-32.489246 -28.137239 0.037312
-11.812246 -6.239267 2.500000
-12.576592 -21.989160 3.139217
-35.859763 -13.113320 2.500000
