Robots 10
-36.025354 12.016009 1.600657
-26.191951 20.894477 2.500000
-35.562498 35.572659 -0.050809
-22.979132 3.685459 2.500000
34.667911 -3.964355 2.915732
19.128511 5.524203 2.500000
36.350187 9.888811 -1.551552
7.244529 3.261603 2.500000
31.239513 -35.753834 3.002300
14.240888 -28.134474 2.500000
35.388155 -11.958824 2.973036
0.058586 -36.646734 2.500000
6.460589 36.334622 3.048145
-4.346835 18.585809 2.500000
4.423045 20.933829 1.668709
28.342981 36.540726 2.500000
-32.000576 -27.973177 -0.018215
-11.133552 -6.619926 2.500000
-12.626375 -22.313617 2.876017
-34.738973 -12.210789 2.500000
