Robots 10
-36.430320 11.515753 1.442580
-26.350811 19.873731 2.500000
-34.807573 35.483566 0.014871
-23.577442 3.842428 2.500000
33.200156 -3.744925 3.032675
18.746660 5.510973 2.500000
36.210590 9.164020 -1.582348
8.162500 3.921399 2.500000
30.871515 -35.776349 2.963076
13.894589 -27.971277 2.500000
35.130526 -12.016961 3.114759
-1.226623 -36.636117 2.500000
5.754112 36.156641 3.111882
-4.510171 18.913094 2.500000
3.821573 20.607042 1.582911
28.615381 37.021255 2.500000
-32.223633 -28.018375 0.060261
-12.226291 -6.441248 2.500000
-11.817391 -22.238412 3.008529
-35.441188 -13.026342 2.500000
