Robots 10
-36.162935 10.653644 1.587489
-26.393498 20.391313 2.500000
-35.397071 35.186262 -0.012378
-23.149686 3.704868 2.500000
34.676162 -4.036160 3.089397
19.634561 5.888183 2.500000
36.325890 10.371191 -1.499574
7.097814 3.097591 2.500000
30.765915 -36.070640 2.931559
14.030435 -27.802723 2.500000
35.146734 -11.721840 3.157078
-1.080169 -36.804623 2.500000
5.322506 36.446837 3.088493
-3.775752 18.505093 2.500000
3.845650 20.511853 1.676480
28.939875 36.500315 2.500000
-31.515685 -27.881387 0.025970
-11.050747 -6.291471 2.500000
-12.523100 -21.933416 2.854273
-36.168650 -11.994267 2.500000
