Robots 10
-36.100215 11.116700 1.570776
-26.248192 19.608668 2.500000
-35.531787 35.647568 -0.110183
-23.236539 3.606541 2.500000
33.906199 -4.047020 3.017463
19.075763 5.364920 2.500000
36.255544 10.252244 -1.577267
7.529312 3.502468 2.500000
32.241987 -36.185257 2.981966
13.839343 -27.182574 2.500000
35.868472 -12.099111 3.135129
-0.542799 -36.223975 2.500000
6.995674 36.741266 3.148162
-3.810160 17.329561 2.500000
3.649477 20.534801 1.507401
27.757807 35.947654 2.500000
-32.011222 -28.057335 0.090860
-12.042671 -6.285147 2.500000
-12.196573 -21.320382 3.105675
-35.083891 -11.910586 2.500000
