Robots 10
-36.659743 12.178690 1.599713
-26.514044 19.839153 2.500000
-34.820856 35.432877 0.079105
-23.130009 2.848880 2.500000
34.243671 -4.128258 3.097993
19.254622 4.952723 2.500000
36.163207 8.586465 -1.651411
8.111346 2.728550 2.500000
31.178246 -35.708376 3.063692
13.492649 -28.900055 2.500000
35.840864 -12.108827 3.083641
-0.457484 -36.244392 2.500000
6.333819 36.119596 3.175400
-4.125370 17.528753 2.500000
4.342142 21.168810 1.461836
29.122770 35.570339 2.500000
-32.204655 -27.810187 0.105978
-11.384203 -6.371366 2.500000
-11.845277 -22.032377 3.060765
-35.801673 -11.970990 2.500000
