Robots 10
-58.177030 -40.698215 0.003169
-13.286090 34.815529 2.500000
-39.522656 38.267867 -0.000048
-14.066622 -50.768349 2.500000
34.775740 -48.063480 0.152883
34.967539 31.225833 2.500000
-11.033888 -38.868317 -0.025973
33.819269 -10.880289 2.500000
-55.195041 -0.942811 -0.118443
16.840339 -7.998012 2.500000
55.806370 -46.189276 3.157435
-8.950122 -20.569943 2.500000
9.049081 38.239247 -1.592954
56.832274 -8.259550 2.500000
-16.061041 8.413111 -0.007448
-52.166869 -21.949564 2.500000
56.339265 31.897837 1.788910
-20.422409 13.938311 2.500000
26.047693 40.956726 2.979642
13.555152 -42.760440 2.500000
