Robots 10
-57.476800 -40.622937 -0.196449
-12.718211 35.156211 2.500000
-39.345999 38.574803 0.193225
-15.015177 -50.397293 2.500000
35.422109 -48.863704 0.188144
33.583399 31.683493 2.500000
-10.730476 -38.851337 0.026713
34.907192 -10.092735 2.500000
-54.996924 -0.789788 -0.161071
17.425498 -8.902252 2.500000
56.290430 -46.223881 3.174243
-8.220176 -21.082223 2.500000
9.513239 37.541327 -1.359928
57.061256 -7.419642 2.500000
-16.091638 8.331198 0.144715
-52.204175 -21.894318 2.500000
55.482645 32.382855 2.000134
-20.290145 14.918254 2.500000
25.677782 40.349031 2.813588
12.487904 -42.962649 2.500000
