Robots 10
-57.970313 -40.447892 -0.196680
-13.469955 35.172002 2.500000
-39.342334 37.831415 0.118795
-14.194549 -51.526729 2.500000
35.479663 -48.902485 0.054942
33.730408 30.879665 2.500000
-10.743108 -39.211885 -0.001569
34.099518 -9.398092 2.500000
-55.752780 -1.545691 0.154015
16.159428 -9.044718 2.500000
55.895579 -46.645820 3.095353
-9.107937 -20.366985 2.500000
9.665416 37.132960 -1.447506
57.942119 -8.702730 2.500000
-15.972160 7.824078 -0.112606
-50.637958 -21.471058 2.500000
55.652367 32.255644 2.073205
-20.208001 13.736545 2.500000
26.232438 41.004319 3.126106
12.676657 -42.652454 2.500000
