Robots 10
-57.583989 -41.297235 0.160532
-13.345245 35.109375 2.500000
-39.672981 39.134117 0.163825
-14.821455 -50.866451 2.500000
35.960661 -48.548321 -0.107366
34.751810 31.328488 2.500000
-11.884613 -38.343141 0.070800
34.834700 -9.996695 2.500000
-56.119167 -1.723824 -0.073124
16.640121 -9.450757 2.500000
55.941982 -46.530449 3.029310
-8.596007 -21.674632 2.500000
9.183204 37.196282 -1.651510
58.500442 -7.580513 2.500000
-15.845868 8.873962 0.167033
-50.833727 -22.613053 2.500000
55.541953 32.326329 1.891749
-20.651610 14.996813 2.500000
26.383323 39.929007 3.112133
12.879818 -42.804351 2.500000
