Robots 10
-58.019110 -41.054102 0.139109
-12.945623 34.709791 2.500000
-39.434684 38.729158 0.033526
-14.857717 -50.948238 2.500000
34.849318 -48.518329 -0.100768
34.650595 30.915303 2.500000
-10.669618 -39.304432 0.126412
35.006153 -10.025523 2.500000
-55.557017 -0.877233 0.123243
16.852964 -9.080786 2.500000
55.990788 -46.470548 3.085776
-9.320009 -21.352155 2.500000
9.347051 37.576012 -1.612407
58.632952 -8.373708 2.500000
-16.520949 7.997075 -0.130708
-52.117098 -22.020336 2.500000
56.391019 31.980439 1.796545
-20.974811 13.667730 2.500000
26.118767 41.155982 3.032395
13.256023 -43.661861 2.500000
