Robots 10
-57.532535 -41.108722 0.074573
-12.362747 34.715929 2.500000
-39.300208 37.410819 -0.104152
-14.417390 -50.752333 2.500000
34.895681 -48.290190 0.136975
33.892524 32.033720 2.500000
-11.112348 -39.432235 0.101586
34.046120 -11.029258 2.500000
-55.471347 -1.400989 -0.065152
17.375480 -9.064963 2.500000
56.575713 -46.222415 2.973248
-9.536873 -20.277278 2.500000
8.739007 36.838621 -1.552520
57.853032 -7.858650 2.500000
-14.904746 8.290279 0.176222
-51.579378 -21.553140 2.500000
56.015742 32.300115 1.907727
-20.654730 13.241073 2.500000
25.589623 40.416364 3.112414
13.774131 -43.673717 2.500000
