Robots 10
-58.042439 -42.136892 0.008933
-12.013066 34.442169 2.500000
-39.612179 39.258340 0.160035
-15.024162 -50.833834 2.500000
35.229208 -48.874964 -0.182630
33.954892 30.900898 2.500000
-11.144380 -38.017716 -0.030164
34.507114 -10.073101 2.500000
-55.855297 -1.449012 0.025403
17.150688 -8.921050 2.500000
56.586544 -45.381245 3.108449
-9.003036 -20.888517 2.500000
9.071051 37.382046 -1.538546
57.759190 -9.018578 2.500000
-16.329605 8.645017 -0.142252
-50.657966 -21.690682 2.500000
56.248015 32.181485 1.799947
-21.322489 13.476918 2.500000
26.513029 40.033628 3.194634
13.200581 -42.449153 2.500000
