Robots 10
-57.831676 -41.971017 -0.083208
-12.263409 35.901062 2.500000
-39.375475 38.022454 0.034950
-15.129598 -50.871817 2.500000
35.595108 -48.892306 -0.060272
35.171800 31.389511 2.500000
-10.968509 -39.582338 0.163307
33.316851 -10.219992 2.500000
-55.543935 -1.321029 -0.032616
15.693496 -8.415806 2.500000
56.427839 -45.781881 3.098257
-8.188012 -20.310851 2.500000
9.066432 37.218474 -1.461355
57.581609 -7.569069 2.500000
-16.137981 8.275060 0.131961
-50.990754 -21.137733 2.500000
55.871799 31.846804 2.081832
-21.327818 13.852495 2.500000
26.269321 40.401203 3.155076
13.519496 -43.530004 2.500000
