Robots 10
-57.401407 -41.198959 0.071859
-12.300445 34.458835 2.500000
-39.390322 37.611660 0.054029
-15.185253 -50.710869 2.500000
34.357433 -48.748193 -0.103991
33.343892 31.798616 2.500000
-11.025850 -38.115404 -0.045971
34.898789 -10.902937 2.500000
-55.367605 -1.277909 -0.115839
15.871476 -8.012268 2.500000
55.948852 -46.614567 3.046070
-9.782431 -20.457518 2.500000
9.073008 37.832505 -1.689553
58.078880 -8.671428 2.500000
-16.025686 8.406639 0.080924
-50.238525 -21.973719 2.500000
55.618053 32.461735 1.927601
-21.030844 14.440481 2.500000
26.557257 40.260233 2.896771
13.282436 -43.354209 2.500000
