Robots 10
-57.430189 -40.781264 0.022918
-13.319580 35.264049 2.500000
-39.717584 38.315463 0.176092
-14.103047 -51.631764 2.500000
34.737056 -48.429133 -0.050238
33.825338 31.699884 2.500000
-11.176857 -38.099295 0.167287
34.845121 -10.040651 2.500000
-55.019555 -1.212902 0.158545
16.684738 -8.351557 2.500000
55.992258 -46.077802 3.181264
-8.809998 -19.956103 2.500000
9.122561 36.865568 -1.366822
58.510413 -7.502064 2.500000
-15.163568 8.318564 -0.074162
-51.812349 -21.734044 2.500000
55.877825 32.142399 1.780886
-21.144643 13.851743 2.500000
26.269965 40.775840 3.140219
13.239216 -43.513222 2.500000
