Robots 10
-58.130164 -40.447604 0.107229
-11.833390 35.513467 2.500000
-39.039579 37.922087 0.175075
-13.750560 -50.981887 2.500000
35.025046 -49.003520 -0.001977
33.742131 31.987017 2.500000
-10.720077 -38.916143 -0.071929
34.692126 -10.850953 2.500000
-54.938744 -0.984454 0.180185
17.040601 -9.288239 2.500000
56.263235 -46.330486 2.890759
-8.671480 -21.304206 2.500000
9.728021 37.106609 -1.563298
57.331476 -7.620940 2.500000
-14.840488 8.380460 0.099118
-51.116795 -22.511867 2.500000
56.073637 32.239690 1.732943
-20.776445 13.244918 2.500000
25.671078 41.029700 2.869672
12.626334 -42.777143 2.500000
