Robots 10
-57.743322 -40.837006 0.187138
-13.289674 35.463732 2.500000
-39.313823 38.056064 0.150941
-15.629150 -51.427757 2.500000
34.310204 -48.221102 -0.085391
34.791980 31.028222 2.500000
-11.366537 -38.496470 -0.004171
34.798838 -10.756633 2.500000
-55.705806 -1.571573 0.087241
15.721289 -8.266369 2.500000
55.685607 -46.569911 3.090616
-9.572335 -20.435367 2.500000
9.869678 37.580540 -1.540245
58.177311 -8.235111 2.500000
-16.611605 8.294003 -0.076791
-50.283153 -21.757143 2.500000
56.066035 31.952055 1.769625
-21.444101 13.670581 2.500000
26.392243 40.698071 3.087274
12.984303 -43.529652 2.500000
