Robots 10
-57.738825 -40.890738 0.068616
-12.469447 35.540029 2.500000
-39.435437 37.568825 -0.106388
-14.275082 -51.638610 2.500000
34.499568 -48.169884 -0.063186
34.102857 30.828323 2.500000
-11.101806 -38.266144 -0.058610
34.864123 -9.951404 2.500000
-55.433922 -1.200999 0.066714
16.128968 -8.846352 2.500000
55.769710 -46.334603 3.048021
-8.069456 -21.331106 2.500000
9.742045 38.019179 -1.413817
57.951437 -8.856924 2.500000
-15.718818 8.336443 0.011829
-50.779724 -21.832944 2.500000
55.986219 32.459931 1.809001
-20.115525 13.695975 2.500000
26.323704 41.375066 2.810935
12.791495 -42.911470 2.500000
