Robots 10
-57.791097 -41.080981 -0.188287
-12.747465 34.567399 2.500000
-39.153599 37.603777 -0.063758
-14.669842 -51.981793 2.500000
35.314207 -49.002815 0.157086
35.231116 31.699244 2.500000
-11.805857 -37.995935 0.053221
33.549592 -9.447334 2.500000
-55.483293 -1.301475 -0.108914
16.651216 -8.089363 2.500000
56.409855 -45.490096 3.162831
-8.430843 -20.248694 2.500000
9.703973 37.754018 -1.614783
58.307852 -7.997874 2.500000
-15.313356 8.210169 -0.039780
-51.788742 -21.573770 2.500000
55.671403 32.299239 1.982907
-20.709478 14.151982 2.500000
25.866834 40.907542 2.897153
13.223533 -42.225356 2.500000
