Robots 10
-57.716086 -40.562298 -0.155654
-12.224130 35.638368 2.500000
-39.553829 39.127703 0.131926
-15.577641 -51.484542 2.500000
34.715048 -48.726683 0.034000
33.513215 32.114479 2.500000
-11.088555 -38.685242 -0.042437
34.708964 -10.767385 2.500000
-55.055870 -0.526327 0.144871
16.110106 -9.042952 2.500000
55.631118 -46.324712 3.165627
-8.921814 -21.196984 2.500000
9.034106 37.650874 -1.655059
58.233077 -8.804682 2.500000
-15.461174 8.704427 0.158997
-51.868137 -22.312806 2.500000
55.514847 32.056860 2.007601
-19.820254 14.606827 2.500000
25.851045 41.177117 3.109688
12.918028 -42.852304 2.500000
