Robots 10
-57.600418 -40.649304 0.037899
-12.675812 34.113367 2.500000
-39.202034 37.458338 -0.107089
-15.610051 -50.966599 2.500000
34.287047 -48.084195 0.000484
34.110763 31.116102 2.500000
-11.658178 -37.945419 0.013201
34.842817 -9.910121 2.500000
-56.225895 -1.795829 0.037442
15.876791 -8.715627 2.500000
55.800548 -46.114104 3.155251
-9.598523 -21.571666 2.500000
8.692886 37.071045 -1.559187
57.344804 -8.473096 2.500000
-15.282436 8.572302 0.186912
-51.048240 -22.113199 2.500000
56.157899 31.788114 1.718056
-20.929529 13.908168 2.500000
25.949462 40.294590 3.066292
13.050929 -42.967315 2.500000
