Robots 10
-57.745023 -41.327904 0.186288
-12.946330 35.338762 2.500000
-39.468394 39.107470 -0.086900
-14.603958 -50.323263 2.500000
34.394638 -48.690796 0.196623
34.314247 30.775436 2.500000
-11.797036 -38.324769 0.001218
33.422053 -10.434860 2.500000
-55.974144 -1.761689 0.023137
15.643582 -8.699667 2.500000
55.918654 -46.488304 3.104913
-9.591832 -20.147541 2.500000
9.273327 38.180136 -1.638514
58.018107 -8.635311 2.500000
-16.537043 8.304381 0.061078
-51.387168 -21.370863 2.500000
55.697689 32.347766 1.742965
-20.389249 13.750938 2.500000
26.014352 41.299332 3.107423
12.916058 -42.487258 2.500000
