Robots 10
-57.740010 -40.822042 -0.120661
-12.215758 34.505043 2.500000
-39.550595 37.797245 0.104293
-14.252544 -50.895061 2.500000
34.818180 -48.925163 -0.104783
33.747061 31.301606 2.500000
-11.856662 -38.294525 0.199851
34.880132 -10.491670 2.500000
-55.617535 -1.368649 -0.020408
17.505430 -8.771315 2.500000
56.142652 -45.623572 2.964441
-8.961682 -21.535206 2.500000
9.154064 37.109184 -1.425939
57.574899 -7.248731 2.500000
-16.099247 8.530775 -0.113606
-50.507921 -21.362228 2.500000
55.593537 32.454003 2.029991
-20.807832 14.685949 2.500000
25.841208 40.600263 2.919883
12.697692 -42.348384 2.500000
