Robots 10
-58.146276 -42.175937 -0.041398
-12.794043 34.581164 2.500000
-39.634586 38.049428 0.085152
-14.152177 -50.472543 2.500000
34.991817 -49.117558 -0.006473
34.938337 31.235255 2.500000
-11.601644 -38.318720 -0.102349
33.462271 -10.393187 2.500000
-55.092606 -0.489008 -0.007195
17.238734 -9.332820 2.500000
55.884414 -46.455498 3.061960
-8.813693 -20.855227 2.500000
9.087404 37.156297 -1.593730
57.130444 -8.309977 2.500000
-16.006916 8.351099 0.059390
-51.318543 -21.096564 2.500000
55.814138 32.266882 1.963929
-20.724667 13.830042 2.500000
25.819690 41.142132 2.875654
12.691333 -43.506583 2.500000
