Robots 10
25.433688 23.279000 2.070864
18.990774 34.754119 2.500000
17.034003 20.334449 2.024581
37.193214 34.554463 2.500000
32.324093 -12.968135 -2.576370
30.887086 -27.918965 2.500000
8.898794 -34.033495 0.341159
31.539553 -39.745714 2.500000
-33.350492 -10.181996 -1.084682
-26.179657 -22.909065 2.500000
-12.967528 -32.265451 3.020602
-37.835343 -29.460310 2.500000
-26.107847 5.831769 1.276155
-29.478556 39.711969 2.500000
-27.224256 21.707075 1.093151
-1.533337 26.154584 2.500000
18.948516 -3.027969 -1.582935
4.376774 -27.163972 2.500000
-1.735813 -18.850185 0.063019
6.053315 -2.846756 2.500000
