Robots 10
25.313589 24.008597 1.708990
17.786990 34.775279 2.500000
17.479322 20.370442 2.009895
37.409145 34.112748 2.500000
32.362170 -13.700036 -2.539479
30.093063 -29.583477 2.500000
10.095063 -33.378624 0.475453
31.192773 -38.984699 2.500000
-33.436743 -10.332711 -1.156649
-27.182012 -22.757993 2.500000
-11.946449 -32.833711 2.825410
-38.173895 -28.538468 2.500000
-26.093644 6.417421 1.384593
-29.354578 39.032463 2.500000
-27.889363 21.971533 0.860262
-1.763843 26.040105 2.500000
18.796795 -3.044240 -1.475520
3.132523 -26.845143 2.500000
-2.728602 -18.704980 0.022700
6.470095 -2.624784 2.500000
