Robots 10
24.447652 24.239103 2.063828
18.970546 34.657259 2.500000
17.711365 20.371663 1.775174
36.410649 34.379616 2.500000
32.408487 -14.107877 -2.393643
30.850858 -29.658270 2.500000
9.167631 -33.714379 0.495785
32.096836 -39.064863 2.500000
-33.290535 -11.214666 -1.031421
-26.278555 -22.876477 2.500000
-12.480964 -32.676234 3.058878
-38.394217 -28.135653 2.500000
-26.154016 6.216496 1.288798
-28.116286 39.372203 2.500000
-27.418597 22.330206 0.941384
-2.034498 26.721105 2.500000
18.327572 -3.185308 -1.577079
4.829557 -26.364976 2.500000
-1.303930 -18.777845 0.129818
5.885419 -2.853763 2.500000
