Robots 10
25.404463 24.437496 1.923247
18.793911 34.573275 2.500000
17.739247 20.796886 2.078256
36.501748 33.119439 2.500000
32.911793 -12.969274 -2.322595
31.651601 -29.100028 2.500000
9.962985 -33.549019 0.391406
31.118182 -39.799827 2.500000
-33.254628 -11.204788 -1.140678
-27.573684 -22.582921 2.500000
-12.404309 -32.334117 2.854682
-37.615285 -28.808211 2.500000
-26.192883 5.696921 1.296208
-28.426431 39.579537 2.500000
-27.698557 22.637575 0.979215
-2.397272 26.404025 2.500000
18.598051 -3.868591 -1.580228
4.435824 -26.538030 2.500000
-1.235202 -18.915998 0.180272
5.790310 -2.537781 2.500000
