Robots 10
25.296837 23.340423 2.022070
19.046501 34.518210 2.500000
18.081211 19.636871 2.076354
37.018588 33.109938 2.500000
32.296314 -13.369315 -2.330425
31.494052 -29.076730 2.500000
9.481685 -33.692754 0.523988
30.435276 -39.008666 2.500000
-32.836692 -10.885188 -1.186442
-27.407106 -23.307611 2.500000
-12.777484 -32.321809 2.827419
-38.008998 -29.267482 2.500000
-25.964788 6.815887 1.378727
-28.902875 40.379751 2.500000
-27.454900 22.574419 0.847679
-2.178739 26.463285 2.500000
18.866587 -4.029788 -1.542428
3.387368 -26.746796 2.500000
-2.250007 -18.538669 0.011357
5.075109 -2.291602 2.500000
