Robots 10
25.756610 23.768420 2.093395
19.209982 35.249094 2.500000
17.831101 20.703722 2.001775
36.302070 34.015196 2.500000
32.144186 -13.910161 -2.681042
31.583246 -28.805973 2.500000
8.564234 -33.689844 0.423943
30.421906 -39.778367 2.500000
-33.401223 -10.667668 -1.078114
-26.497247 -23.077217 2.500000
-13.165695 -32.034987 2.848636
-37.899551 -29.193355 2.500000
-25.901468 7.296490 1.147699
-29.443792 39.767731 2.500000
-27.562144 22.519068 1.006969
-2.192101 26.024372 2.500000
18.631384 -4.253843 -1.389122
4.388805 -26.686778 2.500000
-1.182939 -18.600842 0.036784
5.034642 -2.243865 2.500000
