Robots 10
25.786766 23.577800 1.957398
18.632757 34.676209 2.500000
17.905160 20.359242 2.066032
36.978107 33.403409 2.500000
32.611037 -13.557385 -2.483674
31.314658 -28.273719 2.500000
9.030619 -33.821862 0.420632
30.857339 -39.045178 2.500000
-33.335384 -9.939000 -1.068245
-26.883480 -23.583867 2.500000
-12.620346 -33.179018 2.849912
-38.545427 -29.461927 2.500000
-26.181196 5.855738 1.300324
-28.935303 40.075175 2.500000
-27.499810 21.917149 1.039751
-2.508434 26.167206 2.500000
18.405585 -3.493472 -1.548805
4.151186 -27.277935 2.500000
-1.885056 -18.717711 0.072498
5.644933 -2.582552 2.500000
