Robots 10
25.818660 23.585787 1.862341
18.063125 34.145278 2.500000
17.356938 20.296064 2.029613
36.547907 33.226780 2.500000
31.818429 -14.071207 -2.650087
31.262869 -29.002510 2.500000
10.006478 -33.140528 0.307669
31.632072 -39.333495 2.500000
-33.246803 -10.160335 -1.148368
-27.199774 -22.011657 2.500000
-12.295478 -32.931720 2.875043
-38.815678 -28.588117 2.500000
-26.218730 6.242168 1.197200
-29.430981 38.980293 2.500000
-27.514578 22.681590 0.928899
-2.589691 26.210016 2.500000
18.387078 -3.587699 -1.590295
4.347699 -26.760535 2.500000
-2.655708 -18.965428 0.005993
5.800428 -2.801265 2.500000
