Robots 10
24.992537 24.602750 1.956146
19.086516 35.465319 2.500000
18.252835 20.105599 1.877018
37.098646 33.193097 2.500000
32.785293 -12.946589 -2.469833
31.112848 -28.335057 2.500000
8.786609 -33.623045 0.416054
31.516990 -39.000570 2.500000
-33.495568 -9.842937 -1.010722
-26.940464 -22.684832 2.500000
-12.524922 -33.052667 2.820150
-37.712099 -28.523320 2.500000
-26.151539 6.602823 1.339127
-28.922734 38.630931 2.500000
-27.693402 22.398900 1.109261
-1.699698 26.302187 2.500000
18.397067 -4.738319 -1.675934
3.833524 -26.775981 2.500000
-2.187552 -18.806474 0.022404
5.416826 -2.512943 2.500000
