Robots 10
25.745561 23.750712 1.710987
18.697377 34.412980 2.500000
17.618447 19.882556 1.904745
36.574380 33.904699 2.500000
32.687810 -14.005972 -2.328699
31.317226 -29.194136 2.500000
9.631700 -33.312574 0.406068
31.062433 -39.803760 2.500000
-33.176875 -9.649095 -1.195030
-26.756957 -23.221442 2.500000
-13.310384 -32.179657 2.871134
-38.906633 -28.596423 2.500000
-25.941459 6.300797 1.333175
-28.386561 39.971978 2.500000
-27.757798 21.809182 0.949236
-2.094581 26.200233 2.500000
18.725116 -4.399285 -1.444341
4.015631 -26.649348 2.500000
-2.275181 -18.587598 0.053557
6.067991 -2.595574 2.500000
