Robots 10
25.191625 23.512136 2.091428
17.911531 35.597352 2.500000
17.974126 19.783743 1.857575
36.672644 34.002575 2.500000
31.988200 -14.450701 -2.578356
30.982028 -28.339853 2.500000
8.621431 -34.109228 0.374335
31.720767 -38.801910 2.500000
-33.624797 -9.423632 -1.063029
-26.252549 -23.282775 2.500000
-13.263648 -32.196961 2.943025
-37.742675 -29.664067 2.500000
-26.599697 5.946691 1.355531
-28.112823 40.269440 2.500000
-27.263909 21.672183 1.105828
-1.495518 26.117184 2.500000
18.884537 -3.546931 -1.410049
3.817986 -26.931139 2.500000
-1.127462 -18.911542 0.071983
5.199528 -2.467640 2.500000
